Run,Energy Balance Model.Heat Capacity of Land & Ocean Surface,Energy Balance Model.Heat Capacity of Thermocline Ocean,Energy Balance Model.Heat Capacity of Deep Ocean,Energy Balance Model.Deep Ocean Heat Uptake Efficacy Factor,Energy Balance Model.Heat Transfer Coefficient between Land & Ocean Surface and Space,Energy Balance Model.Heat Transfer Coefficient between Surface and Thermocline Ocean,Energy Balance Model.Heat Transfer Coefficient between Thermocline Ocean and Deep Ocean,Aerosol Forcing.Scaling Aerosol Cloud Interactions Effective Radiative Forcing scaling factor,Aerosol Forcing.Logarithmic Aerosol Cloud Interactions Effective Radiative Forcing scaling factor,Aerosol Forcing.Effective Radiative Forcing from Aerosol Radiation Interactions per unit SO2 Emissions,CH4 Forcing.Calibration scaling of CH4 forcing,N2O Forcing.Calibration scaling of N2O forcing,Minor GHGs Forcing.Calibration scaling of Minor GHG forcing,Stratospheric Water Vapour Forcing.Calibration scaling of Stratospheric H2O forcing,BC on Snow Forcing.Calibration scaling of Black Carbon on Snow forcing,Land Use Forcing.Calibration scaling of Albedo forcing,Land Use Forcing.Calibration scaling of Irrigation forcing,Natural Forcing.Calibration scaling of Volcano forcing,CO2 Forcing.Calibration scaling of CO2 forcing,Natural Forcing.Amplitude of Effective Radiative Forcing from Solar Output Variations,Natural Forcing.Linear trend in Effective Radiative Forcing from Solar Output Variations,Ozone Forcing.Ozone forcing per unit CH4 concentration change,Ozone Forcing.Ozone forcing per unit N2O concentration change,Ozone Forcing.Ozone forcing per unit Montreal gases equivalent effective stratospheric chlorine concentration change,Ozone Forcing.Ozone forcing per unit CO emissions change,Ozone Forcing.Ozone forcing per unit VOC emissions change,Ozone Forcing.Ozone forcing per unit NOx emissions change,Ocean.Depth of warm surface ocean layer,Ocean.Thickness of intermediate ocean layer,Ocean.Depth of cold surface ocean layer,Ocean.Reference overturning strength in Sv,Ocean.Reference intermediate to warm surface ocean mixing strength,Ocean.Reference cold surface to deep ocean mixing strength,Ocean.Reference strength of biological carbon pump in low latitude ocean,Ocean.Reference strength of biological carbon pump in high latitude ocean,Ocean.High latitude carbon pump transfer efficiency,CO2 Forcing.Atmospheric CO2 Concentration 1750,Ocean.Warm surface ocean alkalinity sensitivity to global T anomaly,Ocean.Cold surface ocean alkalinity sensitivity to global T anomaly,Ocean.High latitude carbon pump sensitivity to global T anomaly,Ocean.Warm surface ocean temperature sensitivity to global T anomaly,Ocean.Cold surface ocean temperature sensitivity to global T anomaly,Ocean.Warm surface ocean salinity sensitivity to global T anomaly,Ocean.Cold surface ocean salinity sensitivity to global T anomaly,Ocean.Initial Cold surface ocean pH,Ocean.Initial Warm surface ocean pH,Ocean.Initial Cold surface ocean carbon reservoir,Ocean.Initial Warm surface ocean carbon reservoir,Ocean.Initial Intermediate depth ocean carbon reservoir,Ocean.Initial Deep ocean ocean carbon reservoir,Energy Balance Model.Initial Land & Ocean Surface Temperature,Energy Balance Model.Initial Thermocline Ocean Temperature,Energy Balance Model.Initial Deep Ocean Temperature,Energy Balance Model.Initial ocean heat content change,CH4 Forcing.Initial CH4 in atmosphere,CO2 Forcing.Initial Atmospheric CO2 mass anomaly since 1750,Energy Balance Model.Surface Temperature 1850 to 1900 offset relative to 1750
21537,4.644448981447431,14.158018341320693,109.82950122756088,1.4399423625228678,1.4596619940604076,1.9976832039881804,1.052028859189298,-0.7403109096088551,0.0231790694318826,-0.0026501491313021,1.065726698724624,0.9797895109799843,0.9121038569934952,1.0682680490060052,1.979540848062648,1.0676936750780244,0.791733496401989,0.9835224596350092,1.0607718001469957,1.1998575104767255,-0.0241009313509839,0.0002936603324166,0.0012409549480888,-7.278618404094273e-05,0.0001530049230703,-0.0003051022834542,0.00194646755193,482.6533623392254,666.3071404213306,216.71760312287608,12.277691378784786,56.86641096119572,25.13589343149773,2.0964553971463884,5.758693989484755,0.4574941110359974,279.9179898952064,-2.3879215862812715e-06,-1.874163787421733e-05,-0.2082887108824401,0.6463748164478407,0.7483712505129126,-0.0238792158628127,-0.1874163787421733,8.21226159979,8.09726636782,287.478336321,3562.40726064,6427.3309143,25825.1126262,0.355570152151,0.172310070664,0.0361119360629,0.129693148829,2154.0889236,449041.755075,0.04022900740477823
22383,4.49706856218632,10.002160455015796,74.27285283008615,1.423915444601004,1.1558285207987111,2.6669108643961867,1.3292778844036892,-0.6192543026370837,0.0327111013547887,-0.0015978121465422,1.0830164476181772,1.086360503005404,0.9271403961828252,-0.136932314918214,0.7443913553854562,0.7557988481567656,0.9839061043867012,1.0238827144033902,1.0986642216448017,1.0194696408472288,0.008762954004206,0.0002215300911596,0.001209299807148,-4.1515902259637024e-05,5.712511348793232e-05,-0.0001783947104013,0.001509063740389,139.47625311025433,609.9014629471715,330.4493921764431,27.81018454362416,53.01135243650839,19.21111417857108,1.3733116908085692,9.61011883532581,0.1013986597474957,278.84831392588103,-1.836797425025933e-06,-2.62749776150661e-05,-0.3288356617680068,0.7439820717395043,0.6760521682641647,-0.0183679742502593,-0.262749776150661,8.47698282405,8.07259550673,409.015082314,1036.04192704,6440.02252891,30293.3487449,0.436215128695,0.258447954169,0.0894719870643,0.180154764155,2148.78005138,470068.0653,0.044119484834513736
23834,4.946401488759413,12.104174065984491,107.88272550334246,1.4379160908690485,0.8484095708417484,3.137175107958675,0.7845508031292885,-10.884695967994713,0.0009501437355365,-0.0013984271300009,0.967553964766262,1.1260237219680362,0.8302592675394682,1.00032404643628,0.8084463837290221,0.7483218663481377,1.5124276444387548,0.829922819491181,0.9745210130440392,0.7283266158976943,-0.0381163665987085,0.000211124432007,0.0017072753818044,2.972488558033448e-05,0.0001535127138852,-3.178537902048045e-06,0.0007757747553554,108.90505685084294,698.7626953600902,445.4828441618151,18.914322747782848,58.272923012300616,25.89268876620868,2.665416364048429,4.133593755754309,0.4903521655600943,277.4818264159917,-1.7323765963374253e-06,-5.449730740324738e-06,-0.0415303953078681,0.8930159488265356,0.5231949852464821,-0.0173237659633742,-0.0544973074032473,8.16476742345,8.09283346201,598.036452095,804.712948117,6622.85365801,27333.3707502,0.333488860036,0.227806049672,0.0623633927595,0.179234674574,2152.38684191,528045.106819,0.06905484507859118
24044,3.823982254643065,6.985916548411459,144.2254787753891,1.1761112756289465,0.976735712048954,7.502467037728185,0.9939507338975958,-0.6747507727204245,0.0040564013942318,-0.0057263565244035,0.8470211209746934,1.0352301984266108,0.9145464785935964,1.198606885304512,0.2284695698602293,1.0769485111824073,1.9497560221555543,1.2339772943906953,1.001004155507715,1.0639727276038302,-0.0306679220443334,0.0001961103081368,0.001050455645716,-5.63874582143465e-06,9.27913105534213e-05,-0.0004178934346656,0.000565641312167,473.5213822340716,438.936669433858,447.6125787225641,22.2492594445942,65.00553547615085,11.799348498757263,1.0720695457539504,5.90635165497396,0.2540942537973614,278.50215422440453,-3.998976071605889e-06,-2.418699892893594e-05,-0.0765170033668096,0.474654530102672,0.6369611337523137,-0.0399897607160588,-0.2418699892893594,8.30786737918,8.09149674335,581.121646374,3501.11992803,4253.00118797,28622.7622869,0.314700795973,0.263835230248,0.0522828714887,0.170416233377,2155.09497561,435232.29371,0.04381968592392608
26778,3.575156509280919,16.071094489743576,313.2824682454572,0.2843131598037919,1.1381377732208224,3.316767771528814,0.5257950247396788,-5.068881171132212,0.0009888533516997,-0.0019169521277367,0.95658621911193,1.1234230438065096,0.9639507329756392,1.4012122473345032,-0.2919295024460389,1.9698948200291788,0.7121589530903724,1.0120531512167004,0.95652954805901,0.9991176772284832,0.0172469452011929,0.0002260210744812,0.0013194807676191,-9.004819954767654e-05,0.000142196288183,-1.160480256509198e-05,0.0012053454394941,158.70831135163985,382.0024307646686,56.16870137873063,21.108949446279265,60.62161575087279,26.585879168316104,1.3866033922992986,10.670044003744849,0.1339574814474675,276.3012996939545,-2.0039356678189567e-06,-2.642329316628428e-05,-0.1079593445279422,0.6991986798986225,0.8259311850329936,-0.0200393566781895,-0.2642329316628428,8.56060159993,8.07263023033,67.5216385153,1178.39040476,4001.93072929,32310.1378212,0.559358987183,0.460870052629,0.0280889399861,0.293059673354,2137.08173408,462325.740104,0.06912522813587842
28789,4.417986751315088,8.989912828795754,419.9183540009514,0.036543308889167,2.3012327765865512,1.873719191975029,0.5953882068781923,-0.9249856898937466,0.0143135006497347,-0.0004337262549542,0.9009090643531336,0.9824503650992736,1.061706558044458,1.308374278707196,1.821137101274288,0.4640967129852613,-0.0743551952007995,0.9930176853345613,0.8785739791388828,0.6787513335370512,-0.0030049045754101,0.0002817239727109,0.000871235763155,-3.490956817885544e-05,0.0001707109144886,0.0001369423730752,0.0022595540927176,294.951590702049,956.8526114530424,303.2944212706712,15.809807513025069,78.6660742840273,12.092089834185282,1.7402912469287004,4.4629733874454365,0.2536149976127774,278.7031902334516,-1.2271487384154117e-06,-9.39410730360709e-06,-0.3730202292858259,0.4086255839902917,0.3537893939639851,-0.0122714873841541,-0.0939410730360709,8.24441709895,8.09029406742,400.093542388,2181.75218504,9036.07421065,25199.1304794,0.478636789897,0.392030408162,0.0191150588218,0.219971871694,2144.41780515,478649.162195,0.06761786340577844
29519,2.504339786096561,12.443331941961311,213.7297192615624,0.8579429030962799,1.5471149490853506,5.35358416731355,0.4412229640915906,-0.8068985268948498,0.0098615827157473,-0.0033057586407402,1.1457235273837667,0.9509163143526832,0.8798916642396746,1.3929110872164867,0.5367105219176009,0.8666419220270765,0.8293091855943475,1.0431649783072343,0.9271985950922752,0.9766361753603596,0.0133113985746509,0.0003228907432592,0.0007157320365975,-2.8735660092613817e-05,8.127325578144071e-05,0.0001898775453396,0.0016903251782566,383.9106726721322,707.5439795964296,494.7533845636817,11.381516507223676,56.49535614065432,15.43781257949436,1.923092336791858,6.719953752804937,0.4076914040332005,278.32160059874127,-2.7312738073215083e-06,-5.002863774274411e-06,-0.4844512674341303,0.8151954763114984,0.3871399957878427,-0.027312738073215,-0.0500286377427441,8.26352899335,8.08870225226,650.418140611,2837.69209551,6983.16805253,27426.2691133,0.490756603135,0.420076319453,0.0328130780482,0.216810588197,2142.39579248,477088.406152,0.08224552552763117
32845,3.625883098124944,6.512846362462958,167.8344670885546,1.107957274591466,2.220847367396843,2.0819518861119186,1.15126962372796,-0.0454341276415705,0.014109901788912,-0.0002705139905,0.7260614615141734,1.0004607011346198,0.9948557048229236,-0.6322284453596738,1.4854833395575684,0.7332914344783725,0.771666718710631,1.002975905847773,0.8963040684107189,0.6741878267962462,-0.1054021445349967,0.0002873496152362,0.0012159185392704,1.80250421251856e-05,3.1484565473322124e-05,2.897987588814886e-05,0.0022468718892355,172.0064459902004,651.076472095539,72.67911000384937,22.965813563994875,67.03449476736601,21.593245488343687,2.125401903654136,11.450702878663062,0.455057602183551,274.9787442675414,-1.1416721053058595e-06,-7.915226343728321e-06,-0.2344429274344617,0.8844217415472868,0.6496815797843065,-0.0114167210530585,-0.0791522634372832,8.36537878784,8.08076484487,93.0236129817,1273.53584369,6518.11321618,29422.425628,0.656992740403,0.409848749019,0.0798780088872,0.29710780852,2131.80078053,493754.89013,0.05706324845756369
32902,5.680445081165001,33.68935097950197,114.5647291317118,0.9573303408635272,1.176618533136391,2.542550501188503,0.8615196446689485,-2.688938027319988,0.0037011163956055,-0.0012735000947511,0.8225208773907842,1.000698928452784,0.8969981254442658,0.9823414112768885,1.2698899315495824,1.1719536793198069,-3.4323676358893915,0.8923669511529457,0.911364961118389,0.8856623841890399,0.0463174102324408,0.0002017298272828,0.0009581622972748,-5.764800193057756e-05,-3.041857803998188e-05,5.59485420531569e-05,0.001740176169549,118.62500918512907,652.0300437582225,351.40359422921017,14.613044129975254,80.64419157409351,27.727163403637945,0.0176550514387653,5.799812483678773,0.4852714141734052,278.48273632602536,-1.6669504937512532e-06,-2.1456225428739592e-05,-0.4028925188498878,0.6202628900972511,0.4644644503916469,-0.0166695049375125,-0.2145622542873959,8.21792441055,8.08636001318,465.303723033,878.213509979,5936.97640353,28202.2385253,0.406361821166,0.246099504926,0.0623535461648,0.285599057151,2147.87423209,519593.188374,0.06293844159585744
33564,4.164965965573639,5.756050062805677,79.90272787998893,1.271220226333137,0.9437788197519726,2.9374293620969336,1.1589813055911216,-158.85056394820754,5.128854165060027e-05,-0.0026480399491977,0.947974543477832,0.99064352155222,1.1504721702139318,0.8718017686487723,0.2152674261048959,0.813924287483323,1.5745150994565715,0.698363910818818,1.0034011617472705,0.907195722729814,-0.024921421389788,0.0002391499120184,0.0011398191076077,-9.343125814289602e-05,0.0001161658112776,-0.0001628316121505,0.0011875639069466,407.9758815098388,718.0704015721008,175.59326186870862,26.01017289482768,58.36090294519013,28.77130292338268,2.0787985006545293,6.482935529805624,0.4349716701459036,278.3323796518998,-2.386816976983049e-06,-2.4052205901022685e-05,-0.157371367457004,0.8482033525387325,0.9895059870521684,-0.0238681697698304,-0.2405220590102268,8.22621218875,8.09752313287,232.315197155,3011.53215437,6921.32870825,25440.0439361,0.252645788183,0.177465861518,0.0804011750295,0.136789906735,2158.42981759,451497.913984,0.056637499411826865
33781,4.098509162487388,6.185245959012042,42.1254298594551,1.507634137134521,1.208820339203618,3.4183570552425766,0.9462202966984362,-2.75402976148436,0.0045304099344742,-0.0035457191100898,0.9893895611938528,1.0574080138400952,0.7889347047300982,1.2216308555012263,2.3072265646275643,0.4597648412138001,-0.2436791373180849,1.0495053703831798,1.0872005277018848,1.0211201753951702,0.0460536203178971,0.0003019106569694,0.0014474802163316,-2.509906987424619e-05,1.360237541211449e-05,-0.0001836218076076,0.0004875856941317,243.04254261446,882.0249513544042,466.7324898955386,20.04061744221825,67.91816944966916,11.056960204361438,0.0633121987740046,4.862923339694779,0.3057664434709508,279.35525833464413,-2.856944589893956e-06,-2.419668602587632e-05,-0.0688037495722848,0.7323700612919353,0.4010980423083449,-0.0285694458989395,-0.2419668602587632,8.26099455716,8.08721139435,612.916651934,1799.03766513,8233.44706639,25768.2453115,0.287442574421,0.221591758834,0.130895174472,0.12978246187,2156.38189091,481175.674011,0.0743802011788953
34378,3.580771188419284,5.041074065328326,24.86754762866473,1.774054246247689,1.1493543279224905,5.06208695683796,1.1907279118745,-1.331219550315412,0.0066355906547449,-0.0054136764086896,0.942398216926984,0.9532420349089856,1.01542792754347,0.4864599676282231,0.5742796451836432,0.3472750216270824,0.4738729551036716,1.1842425152127811,1.0016013863889632,0.5409101360672505,0.0604621927813,0.0002430230483005,0.0012800830416029,6.407914411440632e-06,2.879439481185798e-05,0.0002061414132777,0.0016846656529289,190.78989540143093,941.6199660570504,66.81743362380647,13.560925049720092,60.5183041277567,12.902230716398966,2.01481300967359,10.57867904824102,0.4074981983776333,279.57566256408484,-3.835220954177078e-06,-1.2554552651086915e-05,-0.1559581214330832,0.5438799633003879,0.610665083637292,-0.0383522095417707,-0.1255455265108691,8.40250668392,8.07254256747,84.7599833839,1417.42767425,9716.09169862,28941.6112599,0.39475984481,0.33745674076,0.235098767577,0.144242368319,2149.10456182,494736.388415,0.0672694558228802
34488,4.437568993310865,11.65503620466092,121.84603987632738,0.9204417157672246,1.808844439815657,1.951142148210951,0.4944554468153114,-0.4779238960753557,0.02575799890579,-0.0042080043505208,1.0119266917895124,0.9795946207138464,0.7460171166382872,0.5752769589980897,0.2284968637248754,0.8686831100514183,0.7050158455395535,0.7333091252477068,1.071528396970299,1.1504415607355916,0.0356675720584644,0.0001919837370672,0.0013793414789509,-0.0001300792144558,9.157522469716236e-05,-1.88481711076466e-05,0.0013815197137187,159.41017211336745,828.6262026971609,395.6112917717928,17.240558279092028,54.2790720822837,23.49375115051747,2.570449630947613,11.339169683640534,0.3103034310404788,278.5784596233016,-3.2037929882020658e-06,-2.5821629444674635e-05,-0.3919779827998259,0.9321629138980404,0.4779595843864014,-0.0320379298820206,-0.2582162944467463,8.45181772984,8.0745669671,494.3202538,1183.4699967,8855.67767709,28310.4174759,0.32389174017,0.217919024087,0.0337163418781,0.130147014713,2153.89904913,470175.870268,0.05942263915585275
37236,4.306113458964351,21.863667405765824,176.16354047536709,0.7471014169126192,1.2067911611061146,3.898871440357442,0.7757052722461744,-0.8857196590916165,0.0079346128619566,-0.0034119780616695,0.7305447220404566,1.0798083336285011,1.1321069115758506,-0.2124272270224163,2.615509079515148,1.516205844710454,1.143774550577319,1.2008966156350611,0.9081027563783772,0.9460020634584956,0.0686143814315776,0.0002215881738552,0.0015154690776192,-9.712466094495186e-05,0.0001281173371623,9.629426831130596e-05,0.0007009919765709,121.25443413672636,652.6268655704002,163.77952165946002,24.54527666752169,70.10788857167886,10.145255974962415,2.921594609757076,8.84687476141001,0.3487689313797028,276.5279353404832,-2.786902460610781e-06,-7.226622531338733e-06,-0.4581573364533137,0.4764375056361307,0.7903376850683694,-0.0278690246061078,-0.0722662253133873,8.35268425647,8.07743164327,210.621717013,899.893713825,6584.07087713,30610.5791543,0.40457686995,0.298829551801,0.0444850384409,0.259354115796,2147.9657199,510031.924769,0.05466116068816138
37620,4.584702153398147,11.607894872364458,71.06439508271124,0.976800438088484,0.7522736749633809,3.362501752466603,0.8470943366903366,-0.4573998089186485,0.0195487801615192,-0.0044322486206459,0.982034190612952,1.1726881623981944,0.8713575116547837,1.0374287535150035,0.5233798440397647,1.4660491026750573,1.974931309743793,1.255366503938992,0.9402136366387096,0.8706424909014588,-0.0529030686119527,0.0003094182626509,0.001097634106878,-3.258294786137744e-05,0.0001477271537138,-0.0004371616184115,0.0009430000505729,267.78078937478153,752.2063706648029,213.7549215060552,15.017776647309296,88.86867857986695,19.379023437955823,2.358699062483948,10.331794471263796,0.4118706296187754,276.8148318113681,-3.321232969005516e-06,-2.2227756668714382e-05,-0.1948535393681145,0.7476410175670665,0.9989879720733854,-0.0332123296900551,-0.2222775666871438,8.40922277186,8.08303557407,270.140915376,1983.58908859,7365.06145069,28256.1008049,0.359327313897,0.250221457598,0.0569811398578,0.138451831209,2153.26731079,447369.796169,0.019850954245073923
38384,4.472265317597333,8.946476737982035,72.88173415566317,1.535718029394523,1.7669392361699816,3.675591468891792,1.2189704731936295,-0.1283265060077982,0.0205516048314604,-0.0014642659138575,0.97499580566983,0.926211682319628,1.0018682866201247,1.1427866225142094,1.048520078610046,0.8155373204599806,0.6523070879860895,1.0597561833867075,1.0179745375957734,1.0453353640915388,0.0832132239042455,0.0002345241908559,0.0018638383123063,4.9020637745552265e-05,-2.554035880834237e-05,0.0001512211459097,0.0022191341882823,329.2750448746407,556.8084668252671,103.80490223214235,19.235845596921845,60.383668905410815,11.866646707984463,0.6285771582823101,9.575936480297692,0.2458067135295283,278.89885629409684,-1.766857323572672e-06,-1.3141632674289614e-05,-0.0330528291252733,0.8339155955148289,0.9461139127074504,-0.0176685732357267,-0.1314163267428961,8.48811328663,8.07348237872,127.894847726,2441.96874932,5702.25857629,30921.7617837,0.721351866112,0.520662638124,0.213791750341,0.37771890115,2127.09511391,459607.507028,0.08357388117424293
38554,3.6361575100344856,17.12212737322283,38.49912228428271,1.1392981599661114,1.2331943517617767,3.0666354218151435,0.5282607575089544,-0.4618442583562436,0.0287264210194743,-0.0055888533604153,1.136915827014248,0.9640804297608724,1.0314219658201516,1.4281249031859355,0.4233466236294344,0.2653121394531418,-0.5239331383975478,0.9303547976573,1.072940622884388,1.0843815580752862,-0.0861882224339063,0.0001989594986097,0.0005416756709549,-7.718897571303827e-05,0.0001120780946507,-0.0003601429824911,0.000715346657637,201.96422842844223,926.5962559005858,424.67437563375336,22.7466406318362,84.36198186543352,22.57207298488342,0.5815633586324831,7.1607303030796565,0.3884244429177481,277.9621635547076,-3.926963667765299e-06,-2.515770055746041e-05,-0.1847069002098841,0.6190052459523607,0.3035767423777674,-0.0392696366776529,-0.2515770055746041,8.30427411785,8.08818891631,551.933807379,1494.37133179,8668.68784791,25150.7351707,0.317932056124,0.220106958923,0.074001839717,0.125131419887,2155.00510308,460450.114465,0.03797941948724616
38981,3.3187523953701925,31.37209397728608,147.5260995235475,0.3436427568270485,1.4636632823184257,1.5428691338470706,0.4438754897385076,-4.413178645894337,0.0014397037883338,-0.0006725796791786,0.9856433446470936,1.0167362488316345,0.8910434465657237,0.934560781936044,0.8069906252161272,0.7955808992234696,1.811694531460844,0.9783651963512896,1.054683909937798,0.4884741584958154,0.0096605345469522,0.000279224804248,0.0005719211607567,-0.0001161724829691,7.624081907806458e-05,-0.0001215842182831,0.0015372977886553,251.1504848611033,393.68699131433135,366.1229337273908,23.904151367569305,50.42333811107484,23.18818208125183,2.9023111429621755,11.21658142509543,0.4182286651690114,274.44920025107496,-1.3522397453789698e-06,-2.5548744443982404e-05,-0.4309948493795869,0.560486827331761,0.5527772563227338,-0.0135223974537896,-0.255487444439824,8.32373614412,8.08396846502,471.52811721,1859.60104396,4135.37757779,31116.6686594,0.623341414103,0.400049189146,0.0444650514056,0.340908531503,2132.52258202,498466.047236,0.07860356621437198
41335,2.536268275242467,20.839766192976512,57.58033055949454,0.8308134963781186,1.3289187011008723,2.835160177133364,0.7018756882970087,-0.8802167945978461,0.0160507432121351,-0.0042276895134563,1.0104279708275066,1.1289958909888833,1.164799393087982,1.6432015962958908,0.6272073042641002,1.2910308941137243,1.0219414806449056,0.8968476143730626,1.0701958026396172,0.4716466482671031,0.0151059140798235,0.0002314831977658,0.0012529348704395,-3.181858819952442e-05,9.415722127586842e-05,0.0003058329699732,0.0019342129670866,491.3923268583995,674.4121246691965,489.1281167823655,13.173005209117656,62.27494901968276,28.666862862826463,2.436157140683368,5.220457848876218,0.30264740908672,277.2027421287899,-3.214102393904892e-06,-9.2448129367381e-06,-0.0238459806372424,0.7988802782286402,0.5124415840347685,-0.0321410239390489,-0.0924481293673809,8.25049623289,8.10131284677,644.97903372,3623.09676371,6539.80175802,25238.6835698,0.260286433895,0.158622922342,0.0432847915228,0.103954945591,2159.87327459,422033.573739,0.04674049308094686
41777,3.687721805341321,18.20032862242429,49.077325845119546,1.476071371059572,1.901192915507472,3.346960393309109,0.6748825789088994,-0.6484991900305372,0.0155773268126127,-0.0044783017294795,0.8181858180616826,0.8404886152867295,1.0125667165242869,1.2728089990889466,0.2322434486452389,1.1055934749517544,0.1994462580034664,0.9743355898054225,1.102979624663195,1.2834487138185648,0.0299280934555328,0.0002655706021036,0.0019352454880828,-6.957454989840926e-05,0.0002450546513761,-4.801997785712928e-05,0.0018031213736691,370.1567891618491,322.39671190002565,88.24931652309486,21.477180304905268,79.63495210713451,14.140128527566128,0.3776923382445316,8.323986854196004,0.4379380290405574,280.1206293256345,-3.3453516508980395e-06,-6.549975289865759e-06,-0.1459714577844024,0.6873350242373435,0.3493081266293334,-0.0334535165089803,-0.0654997528986575,8.32744169666,8.08300528899,114.334132565,2742.41143851,3062.7113754,31048.9960121,0.33904414315,0.23242303016,0.0861358178541,0.156262905796,2153.27707118,463729.507431,0.051821318585218816
43037,2.6383078374174023,15.481929977440004,39.13699064527607,1.1488434129986094,1.5671454233014448,3.060990850494161,0.6783498973583993,-0.5281748031565704,0.0118030314218916,-0.0050166128349487,1.0455658768105351,0.990963177819312,1.1589553791585303,0.2276858177556189,1.5532759267575829,0.910242354750172,1.2254862989581663,0.9411497894319248,1.1657278766713417,0.7914991900401603,-0.0106059111738849,0.0001912602438256,0.0009090375050048,-0.000221224550849,1.6886415633852843e-05,3.015805163657099e-05,0.0014507668846769,158.01051032551135,555.1912577801756,131.30701948875134,22.888690834169363,53.95241878929136,23.623088463608124,0.5771404366084937,8.944669071898065,0.4589426746177828,279.3596116165712,-3.627272994339013e-06,-2.026162151768832e-05,-0.0211110357935153,0.9345105285451788,0.9164406603232442,-0.0362727299433901,-0.2026162151768831,8.28040960009,8.07795323489,171.275350611,1171.03475298,5417.42558576,29835.6600943,0.470402802085,0.358232745687,0.166536652174,0.214165019604,2142.98797504,523083.171614,0.06783365466716137
43617,5.551607157521105,27.71372994842078,70.00264364361917,1.7137331790384538,1.3305062766302067,2.077457917430365,1.3728090364230452,-0.3168871360286439,0.0335723579928266,-0.0029175200950506,1.156948700300558,0.897915000616681,0.993538342837611,1.4057136470056084,1.3363503947643482,1.0558173249544975,1.408449234119551,1.3520484124057224,1.0138448714062969,0.9024391676142276,-0.0490818796922132,0.000243629475478,0.0012833929788936,-0.0001180223415824,5.413853971352813e-05,9.53602401987366e-05,0.0012277961986101,268.6007775569195,934.7220764497372,493.626020946666,12.864887447546945,63.616485667421344,17.498032392943532,0.8069155866819618,7.825436890476946,0.2475121645646988,275.83795676128733,-2.527947642833415e-06,-1.7335665074280478e-05,-0.0345557698203571,0.7888096431386693,0.462115470950811,-0.0252794764283341,-0.1733566507428048,8.40564156496,8.08378857398,624.834301245,1988.51123041,9275.746108,26530.1227694,0.458174751122,0.206085939735,0.0843233902266,0.227894357249,2146.02580565,451816.64854,0.04307930436888608
45591,4.11652822838002,32.91777978789011,67.08670736759954,1.3490545766573128,1.236950646849852,3.1991627150731627,1.2995016302034266,-1.7706596882361447,0.0033218051777645,-0.0048106235665185,1.0184830696735478,0.9403916668563996,1.034114131740816,1.2013498085336989,0.7866457979916801,0.8832570718253551,0.951893194070817,1.0450589187305812,1.030916458643398,1.5206870908266552,0.0200081712647737,0.0002299898546474,0.000952688495728,-5.2825924505111257e-05,0.0002285983369008,-3.598854591913767e-05,0.0012155736387946,412.08225156386726,326.74848224122115,132.48466270535226,27.930013579852904,73.80714709172052,11.989144059478644,1.1719293896567384,4.447649705402254,0.3594591175160351,278.46096280495925,-3.519393423027461e-06,-2.003171215685472e-05,-0.394865635959493,0.8992291131194079,0.7928164129499964,-0.0351939342302746,-0.2003171215685472,8.21274979116,8.09241617633,175.58284282,3043.15215772,3044.02860385,29292.7016598,0.407275569641,0.2468827992,0.121491163225,0.288996598879,2148.12376755,485547.94031,0.05378699953175039
45687,3.939335387547452,10.757556943873189,43.60059768029247,1.3766808948460505,1.2018800558408145,2.9050409597522497,0.889281883878164,-0.5321168258136539,0.0153699814167338,-0.0027860157123924,1.086889596292158,1.1916289176291086,0.981015573796748,1.4851729898139745,0.3228158866735486,1.3193533534341495,0.2415060818346745,0.9875088658385832,1.0571056298250991,1.3308378242161478,-0.0093575743303225,0.0002684513576936,0.0014966207692155,-9.71146432910686e-05,0.0001784885103887,-0.0005367650813371,0.0013167076543303,390.52450579420434,739.571642525844,471.1385795898923,21.858272118800617,89.38828785927208,29.603427469700687,1.3896788556371176,8.26107125563951,0.3461100756553266,278.66020077310293,-2.4590768878913595e-06,-9.183633711443838e-06,-0.4633286556015105,0.8311052434698478,0.68086807007397,-0.0245907688789135,-0.0918363371144383,8.34495233655,8.08822632615,606.317765156,2886.15976552,7034.06100224,25328.6055219,0.554209401849,0.393341019517,0.174731391678,0.225884235044,2139.49345174,433103.065438,0.05706130456542744
48520,3.7292448033902654,24.074315833815064,75.32006961741557,1.2602702852094945,1.5690137718694197,3.1725789658002803,1.0027255495062284,-0.9261178787056332,0.0120520890281414,-0.0018820202682035,0.9000411889353425,1.0509268031882164,0.9200859820751334,1.107565265467635,0.543493997979828,1.387641399112168,-0.9334529411933464,1.0504897294259157,0.860116979121321,1.062861735905849,-0.0296334684366016,0.0002133935731351,0.0008480020428023,8.932669871301056e-05,0.0002836755595179,-4.161350274695139e-05,0.0010447352264263,108.25494534693738,358.9696625718551,74.4050073748926,23.39412217524182,58.2431660262918,23.788158527280363,2.198292779401044,8.104996910483598,0.3934177896596925,276.39816612338484,-1.98564134569104e-06,-1.8371021102876063e-05,-0.0474607289029572,0.9746938128501196,0.507227363911481,-0.0198564134569103,-0.1837102110287606,8.2729172627,8.0805752353,97.4256363781,802.313698813,3571.99943745,32301.2519917,0.373677741426,0.223117048252,0.0669628242013,0.19007840677,2152.11450229,532788.974177,0.03635437503589176
